Date,DBC,GLD,IEF,IWM,QQQ,SPY,TIP,TLT
2015-07-24,13.645362854003906,105.3499984741211,84.1525650024414,106.0334243774414,102.76905059814453,174.3386688232422,84.04105377197266,91.47980499267578
2015-07-27,13.383277893066406,104.86000061035156,84.43094635009766,105.152587890625,101.91802215576172,173.3245086669922,84.2135009765625,91.96965789794922
2015-07-28,13.493184089660645,105.0199966430664,84.19233703613281,106.05087280273438,102.79678344726562,175.4534454345703,84.01107025146484,91.2989501953125
2015-07-29,13.535456657409668,105.16999816894531,84.07304382324219,106.34740447998047,103.18528747558594,176.66036987304688,84.00361633300781,90.95982360839844
2015-07-30,13.484729766845703,104.2699966430664,84.16844940185547,106.65264129638672,103.67559814453125,176.70228576660156,84.1235122680664,91.66070556640625
2015-07-31,13.298733711242676,104.93000030517578,84.66160583496094,107.23699188232422,103.55530548095703,176.43408203125,84.45340728759766,92.33892059326172
2015-08-03,13.078920364379883,104.0999984741211,84.91975402832031,106.70498657226562,103.23152923583984,175.83900451660156,84.37841033935547,93.31098175048828
2015-08-04,13.155009269714355,104.30999755859375,84.48157501220703,106.45204162597656,103.03730773925781,175.495361328125,83.9061050415039,92.57076263427734
2015-08-05,13.10428237915039,103.93000030517578,84.15498352050781,106.69624328613281,103.83281707763672,176.0736846923828,83.64371490478516,91.8759536743164
2015-08-06,13.09582805633545,104.38999938964844,84.44969177246094,105.25726318359375,102.16778564453125,174.63201904296875,83.79364776611328,92.69163513183594
2015-08-07,13.045103073120117,104.6500015258789,84.78428649902344,104.55082702636719,102.03828430175781,174.29678344726562,84.02609252929688,93.90758514404297
2015-08-10,13.3240966796875,105.72000122070312,84.43376922607422,105.75434875488281,103.20377349853516,176.4927215576172,83.9061050415039,92.7444839477539
2015-08-11,13.146553993225098,106.26000213623047,84.99138641357422,104.84732818603516,101.88101959228516,174.90023803710938,84.2509536743164,94.21724700927734
2015-08-12,13.10428237915039,107.75,84.95952606201172,104.6467514038086,102.23252868652344,175.1097869873047,84.05602264404297,93.7036361694336
2015-08-13,13.045103073120117,106.86000061035156,84.73645782470703,104.29789733886719,102.0660400390625,174.8918914794922,83.83114624023438,93.40155792236328
2015-08-14,12.960558891296387,106.8499984741211,84.64888763427734,104.96943664550781,102.22325134277344,175.52890014648438,83.7411880493164,93.62059020996094
2015-08-17,12.909832954406738,107.12999725341797,84.80022430419922,106.07706451416016,103.07428741455078,176.50950622558594,83.73369598388672,94.04349517822266
2015-08-18,12.842196464538574,107.11000061035156,84.66485595703125,105.23108673095703,102.5470199584961,175.9982452392578,83.53123474121094,93.30337524414062
2015-08-19,12.69847297668457,108.55000305175781,85.18260192871094,104.14092254638672,101.87176513671875,174.60691833496094,83.81614685058594,94.22478485107422
2015-08-20,12.732290267944336,110.44000244140625,85.41365051269531,101.5071029663086,99.05050659179688,170.96083068847656,84.048583984375,95.17637634277344
2015-08-21,12.520931243896484,111.12999725341797,85.75615692138672,100.32101440429688,94.72140502929688,165.81451416015625,84.07857513427734,95.46337127685547
2015-08-24,12.208118438720703,110.52999877929688,85.89957427978516,96.4051284790039,91.07686614990234,158.8325653076172,83.7861557006836,95.43316650390625
2015-08-25,12.258845329284668,109.16000366210938,85.4295654296875,95.66381072998047,90.7345962524414,156.96343994140625,83.58379364013672,93.90005493164062
2015-08-26,12.182754516601562,107.66999816894531,84.90380096435547,98.0970687866211,95.30415344238281,162.98992919921875,83.08146667480469,92.08744049072266
2015-08-27,12.622383117675781,107.7300033569336,84.85596466064453,99.85005950927734,97.71846008300781,167.02149963378906,83.48628234863281,92.1402587890625
2015-08-28,12.952103614807129,108.69999694824219,84.8719482421875,100.8355712890625,97.6999740600586,167.02987670898438,83.72616577148438,92.41217803955078
2015-08-31,13.264914512634277,108.81999969482422,84.72852325439453,100.46923828125,96.48818969726562,165.68040466308594,83.6512222290039,91.70223999023438
2015-09-01,12.825288772583008,109.19999694824219,85.10911560058594,97.59122467041016,93.4726333618164,160.7352752685547,83.49935913085938,92.36302185058594
2015-09-02,12.935195922851562,108.62000274658203,84.87773132324219,99.34419250488281,96.10894012451172,163.78616333007812,83.2362289428711,91.56830596923828
2015-09-03,13.019739151000977,107.83999633789062,85.08518981933594,99.1872329711914,95.63717651367188,163.9034881591797,83.24374389648438,92.01490020751953
2015-09-04,12.85910701751709,107.48999786376953,85.34847259521484,98.43717956542969,94.49940490722656,161.42250061035156,83.37906646728516,92.85501098632812
2015-09-08,12.952103614807129,107.5199966430664,84.97346496582031,100.68728637695312,97.1634521484375,165.479248046875,83.00320434570312,91.48503112792969
2015-09-09,12.783016204833984,106.12999725341797,85.00540924072266,99.52738189697266,96.07192993164062,163.2665252685547,83.19112396240234,91.92400360107422
