date,510300.SH,510500.SH,513500.SH,513300.SH,511260.SH,511090.SH,518880.SH
2021-08-19,4.504,6.572,1.343,1.216,112.64,93.48,3.648
2021-08-20,4.414,6.542,1.35,1.228,112.612,93.48,3.659
2021-08-23,4.486,6.64,1.369,1.247,112.563,93.48,3.652
2021-08-24,4.538,6.712,1.377,1.264,112.689,93.48,3.679
2021-08-25,4.552,6.768,1.372,1.264,112.702,93.48,3.658
2021-08-26,4.467,6.738,1.373,1.262,112.311,93.48,3.645
2021-08-27,4.48,6.792,1.374,1.264,112.413,93.48,3.682
2021-08-30,4.462,6.841,1.379,1.268,112.437,93.48,3.691
2021-08-31,4.46,6.868,1.39,1.289,112.525,93.48,3.69
2021-09-01,4.53,6.808,1.39,1.284,112.811,93.48,3.69
2021-09-02,4.526,6.936,1.381,1.282,112.757,93.48,3.687
2021-09-03,4.499,6.899,1.387,1.282,112.807,93.48,3.687
2021-09-06,4.583,6.961,1.385,1.283,112.769,93.48,3.708
2021-09-07,4.646,7.119,1.385,1.285,112.707,93.48,3.696
2021-09-08,4.625,7.166,1.379,1.281,112.597,93.48,3.653
2021-09-09,4.623,7.231,1.374,1.273,112.554,93.48,3.639
2021-09-10,4.672,7.228,1.375,1.272,112.55,93.48,3.66
2021-09-13,4.645,7.254,1.365,1.267,112.399,93.48,3.642
2021-09-14,4.579,7.171,1.364,1.259,112.284,93.48,3.646
2021-09-15,4.526,7.202,1.356,1.254,112.159,93.48,3.659
2021-09-16,4.47,7.067,1.361,1.26,112.293,93.48,3.628
2021-09-17,4.509,7.007,1.368,1.27,112.446,93.48,3.592
2021-09-22,4.476,7.079,1.34,1.238,112.543,93.48,3.64
2021-09-23,4.505,7.119,1.351,1.25,112.545,93.48,3.605
2021-09-24,4.512,7.01,1.359,1.249,112.52,93.48,3.586
2021-09-27,4.544,6.81,1.368,1.257,112.588,93.48,3.59
2021-09-28,4.535,6.814,1.355,1.234,112.521,93.48,3.562
2021-09-29,4.502,6.655,1.334,1.218,112.735,93.48,3.557
2021-09-30,4.516,6.717,1.342,1.219,112.737,93.48,3.543
2021-10-08,4.587,6.708,1.341,1.219,112.509,93.48,3.587
2021-10-11,4.586,6.702,1.333,1.205,112.427,93.48,3.573
2021-10-12,4.534,6.568,1.319,1.196,112.202,93.48,3.591
2021-10-13,4.59,6.599,1.326,1.199,112.177,93.48,3.59
2021-10-14,4.563,6.624,1.338,1.216,112.239,93.48,3.636
2021-10-15,4.587,6.659,1.355,1.23,112.224,93.48,3.629
2021-10-18,4.529,6.68,1.355,1.229,111.816,93.48,3.58
2021-10-19,4.576,6.734,1.364,1.244,111.748,93.48,3.594
2021-10-20,4.562,6.731,1.368,1.246,111.851,93.48,3.584
2021-10-21,4.584,6.713,1.368,1.241,111.98,93.48,3.601
2021-10-22,4.617,6.66,1.374,1.249,112.03,93.48,3.615
2021-10-25,4.634,6.717,1.374,1.243,112.018,93.48,3.606
2021-10-26,4.617,6.728,1.383,1.258,112.123,93.48,3.621
2021-10-27,4.551,6.666,1.382,1.258,112.178,93.48,3.594
2021-10-28,4.53,6.584,1.377,1.261,112.2,93.48,3.629
2021-10-29,4.562,6.653,1.379,1.265,112.33,93.48,3.609
2021-11-01,4.546,6.679,1.396,1.284,112.479,93.48,3.594
2021-11-02,4.494,6.612,1.393,1.288,112.721,93.48,3.617
2021-11-03,4.474,6.635,1.403,1.291,112.912,93.48,3.589
2021-11-04,4.521,6.69,1.41,1.311,112.842,93.48,3.575
2021-11-05,4.504,6.634,1.416,1.327,112.916,93.48,3.624
2021-11-08,4.5,6.655,1.418,1.324,112.998,93.48,3.66
2021-11-09,4.498,6.698,1.417,1.325,112.921,93.48,3.671
2021-11-10,4.473,6.681,1.411,1.315,112.804,93.48,3.669
2021-11-11,4.553,6.738,1.408,1.305,112.601,93.48,3.721
2021-11-12,4.551,6.777,1.407,1.3,112.676,93.48,3.722
2021-11-15,4.545,6.725,1.416,1.315,112.86,93.48,3.716
2021-11-16,4.541,6.678,1.412,1.31,112.998,93.48,3.732
2021-11-17,4.54,6.719,1.422,1.319,112.873,93.48,3.72
2021-11-18,4.496,6.718,1.417,1.323,113.097,93.48,3.735
2021-11-19,4.551,6.801,1.426,1.342,112.951,93.48,3.73
2021-11-22,4.564,6.862,1.424,1.345,113.024,93.48,3.696
2021-11-23,4.567,6.879,1.411,1.325,113.031,93.48,3.632
2021-11-24,4.578,6.873,1.416,1.325,113.06,93.48,3.613
2021-11-25,4.559,6.868,1.426,1.331,113.137,93.48,3.611
2021-11-26,4.517,6.848,1.404,1.317,113.416,93.48,3.628
2021-11-29,4.51,6.855,1.403,1.323,113.36,93.48,3.614
2021-11-30,4.492,6.869,1.395,1.32,113.225,93.48,3.605
2021-12-01,4.505,6.906,1.389,1.321,113.127,93.48,3.591
2021-12-02,4.515,6.863,1.37,1.291,113.247,93.48,3.575
2021-12-03,4.56,6.93,1.379,1.289,113.201,93.48,3.566
2021-12-06,4.555,6.873,1.375,1.274,113.352,93.48,3.592
2021-12-07,4.583,6.829,1.392,1.29,113.239,93.48,3.584
2021-12-08,4.655,6.933,1.413,1.323,113.264,93.48,3.589
2021-12-09,4.739,6.94,1.413,1.317,113.123,93.48,3.575
2021-12-10,4.724,6.937,1.407,1.305,113.293,93.48,3.565
2021-12-13,4.737,6.953,1.423,1.322,113.127,93.48,3.585
2021-12-14,4.706,6.936,1.406,1.299,113.426,93.48,3.588
2021-12-15,4.66,6.927,1.399,1.286,113.354,93.48,3.552
2021-12-16,4.687,6.992,1.428,1.319,113.289,93.48,3.584
2021-12-17,4.614,6.942,1.404,1.281,113.407,93.48,3.629
2021-12-20,4.539,6.829,1.381,1.263,113.362,93.48,3.624
2021-12-21,4.56,6.882,1.389,1.279,113.361,93.48,3.599
2021-12-22,4.563,6.912,1.4,1.284,113.477,93.48,3.591
2021-12-23,4.601,6.952,1.415,1.303,113.696,93.48,3.627
2021-12-24,4.578,6.91,1.423,1.31,113.696,93.48,3.633
2021-12-27,4.582,6.895,1.426,1.313,113.878,93.48,3.63
2021-12-28,4.608,6.9,1.441,1.332,113.838,93.48,3.642
2021-12-29,4.541,6.882,1.444,1.332,113.822,93.48,3.625
2021-12-30,4.577,6.933,1.444,1.328,114.034,93.48,3.606
2021-12-31,4.589,6.97,1.44,1.324,114.002,93.48,3.643
2022-01-04,4.571,6.976,1.449,1.334,114.162,93.48,3.62
2022-01-05,4.524,6.834,1.443,1.305,114.127,93.48,3.635
2022-01-06,4.468,6.843,1.409,1.271,113.988,93.48,3.614
2022-01-07,4.48,6.807,1.418,1.276,114.01,93.48,3.592
2022-01-10,4.493,6.808,1.408,1.266,114.126,93.48,3.599
2022-01-11,4.448,6.767,1.402,1.257,114.105,93.48,3.629
2022-01-12,4.5,6.815,1.418,1.281,114.058,93.48,3.646
2022-01-13,4.419,6.737,1.415,1.274,114.188,93.48,3.654
2022-01-14,4.375,6.703,1.401,1.251,114.341,93.48,3.65
2022-01-17,4.416,6.772,1.397,1.252,114.368,93.48,3.635
2022-01-18,4.462,6.785,1.392,1.241,114.645,93.48,3.629
2022-01-19,4.436,6.745,1.37,1.215,114.952,93.48,3.625
2022-01-20,4.474,6.69,1.362,1.22,114.82,93.48,3.674
2022-01-21,4.44,6.616,1.335,1.182,115.113,93.48,3.672
2022-01-24,4.442,6.607,1.319,1.168,115.419,93.48,3.662
2022-01-25,4.336,6.383,1.303,1.145,115.397,93.48,3.671
2022-01-26,4.362,6.408,1.301,1.139,114.878,93.48,3.674
2022-01-27,4.281,6.249,1.276,1.116,114.801,93.48,3.606
2022-01-28,4.21,6.204,1.299,1.141,114.846,93.48,3.594
2022-02-07,4.282,6.297,1.347,1.183,114.844,93.48,3.62
2022-02-08,4.26,6.374,1.344,1.171,114.974,93.48,3.641
2022-02-09,4.299,6.465,1.361,1.192,114.98,93.48,3.658
2022-02-10,4.288,6.464,1.377,1.207,115.004,93.48,3.665
2022-02-11,4.252,6.384,1.34,1.175,114.568,93.48,3.645
2022-02-14,4.203,6.327,1.328,1.15,114.342,93.48,3.705
2022-02-15,4.245,6.385,1.319,1.149,114.432,93.48,3.742
2022-02-16,4.266,6.399,1.336,1.171,114.479,93.48,3.692
2022-02-17,4.276,6.401,1.332,1.163,114.558,93.48,3.726
2022-02-18,4.3,6.46,1.314,1.142,114.543,93.48,3.76
2022-02-21,4.283,6.49,1.309,1.14,114.327,93.48,3.754
2022-02-22,4.223,6.415,1.281,1.101,114.131,93.48,3.801
2022-02-23,4.271,6.513,1.287,1.118,114.331,93.48,3.772
2022-02-24,4.186,6.397,1.233,1.058,114.422,93.48,3.853
2022-02-25,4.221,6.444,1.267,1.105,114.494,93.48,3.807
2022-02-28,4.227,6.478,1.277,1.106,114.601,93.48,3.787
2022-03-01,4.265,6.496,1.303,1.134,114.329,93.48,3.786
2022-03-02,4.23,6.498,1.283,1.119,114.306,93.48,3.837
2022-03-03,4.201,6.49,1.306,1.135,114.074,93.48,3.827
2022-03-04,4.15,6.444,1.294,1.117,114.028,93.48,3.841
2022-03-07,4.002,6.291,1.277,1.09,114.191,93.48,3.926
2022-03-08,3.92,6.05,1.237,1.053,114.302,93.48,4.015
2022-03-09,3.88,5.94,1.25,1.067,113.932,93.48,4.061
2022-03-10,3.94,6.039,1.273,1.094,114.152,93.48,3.931
2022-03-11,3.968,6.128,1.272,1.087,114.425,93.48,3.937
2022-03-14,3.828,5.961,1.269,1.072,114.995,93.48,3.917
2022-03-15,3.629,5.596,1.252,1.052,114.656,93.48,3.832
2022-03-16,3.802,5.801,1.285,1.093,114.539,93.48,3.796
2022-03-17,3.886,5.899,1.31,1.123,114.457,93.48,3.845
2022-03-18,3.914,5.962,1.319,1.125,114.635,93.48,3.851
2022-03-21,3.908,5.986,1.338,1.152,114.492,93.48,3.841
2022-03-22,3.904,5.988,1.339,1.15,114.434,93.48,3.866
2022-03-23,3.929,6.029,1.361,1.179,114.474,93.48,3.835
2022-03-24,3.902,5.981,1.344,1.169,114.503,93.48,3.88
2022-03-25,3.825,5.902,1.365,1.189,114.693,93.48,3.907
2022-03-28,3.8,5.923,1.368,1.182,114.725,93.48,3.872
2022-03-29,3.782,5.89,1.368,1.209,114.767,93.48,3.849
2022-03-30,3.905,6.022,1.39,1.221,114.844,93.48,3.839
2022-03-31,3.874,5.968,1.387,1.214,114.689,93.48,3.833
2022-04-01,3.925,6.011,1.371,1.202,114.874,93.48,3.853
2022-04-06,3.913,5.997,1.371,1.195,114.981,93.48,3.836
2022-04-07,3.861,5.856,1.352,1.17,115.05,93.48,3.843
2022-04-08,3.889,5.876,1.365,1.177,115.287,93.48,3.852
2022-04-11,3.757,5.681,1.353,1.146,115.208,93.48,3.886
2022-04-12,3.827,5.778,1.327,1.129,115.27,93.48,3.908
2022-04-13,3.795,5.691,1.338,1.132,115.178,93.48,3.926
2022-04-14,3.839,5.769,1.347,1.15,115.317,93.48,3.931
2022-04-15,3.837,5.715,1.334,1.122,115.168,93.48,3.944
2022-04-18,3.817,5.72,1.324,1.114,114.984,93.48,3.967
2022-04-19,3.79,5.74,1.334,1.129,114.885,93.48,3.936
2022-04-20,3.72,5.602,1.355,1.142,114.715,93.48,3.886
2022-04-21,3.652,5.422,1.372,1.148,114.909,93.48,3.937
2022-04-22,3.662,5.388,1.354,1.126,114.889,93.48,3.951
2022-04-25,3.469,5.02,1.31,1.094,115.01,93.48,3.924
2022-04-26,3.439,4.924,1.334,1.119,115.112,93.48,3.89
2022-04-27,3.545,5.098,1.302,1.088,115.032,93.48,3.892
2022-04-28,3.571,5.083,1.319,1.103,114.885,93.48,3.89
2022-04-29,3.671,5.301,1.34,1.118,115.011,93.48,3.942
2022-05-05,3.656,5.34,1.341,1.128,114.981,93.48,3.929
2022-05-06,3.559,5.215,1.309,1.086,114.931,93.48,3.922
2022-05-09,3.527,5.263,1.302,1.07,115.058,93.48,3.939
2022-05-10,3.572,5.355,1.278,1.054,115.256,93.48,3.91
2022-05-11,3.627,5.393,1.277,1.059,115.141,93.48,3.89
2022-05-12,3.607,5.397,1.255,1.021,115.24,93.48,3.928
2022-05-13,3.638,5.462,1.275,1.041,115.282,93.48,3.888
2022-05-16,3.607,5.445,1.281,1.054,115.217,93.48,3.851
2022-05-17,3.656,5.475,1.287,1.058,115.254,93.48,3.877
2022-05-18,3.642,5.456,1.299,1.064,115.297,93.48,3.836
2022-05-19,3.651,5.509,1.251,1.02,115.279,93.48,3.85
2022-05-20,3.735,5.598,1.243,1.022,115.293,93.48,3.872
2022-05-23,3.703,5.623,1.247,1.023,115.422,93.48,3.875
2022-05-24,3.621,5.423,1.237,0.999,115.525,93.48,3.882
2022-05-25,3.638,5.513,1.248,1.005,115.662,93.48,3.887
2022-05-26,3.648,5.58,1.259,1.013,115.907,93.48,3.901
2022-05-27,3.658,5.58,1.287,1.044,115.927,93.48,3.917
2022-05-30,3.681,5.611,1.309,1.081,115.783,93.48,3.885
2022-05-31,3.745,5.703,1.304,1.072,115.59,93.48,3.877
2022-06-01,3.739,5.697,1.307,1.067,115.657,93.48,3.852
2022-06-02,3.75,5.768,1.292,1.06,115.562,93.48,3.877
2022-06-06,3.832,5.864,1.296,1.061,115.496,93.48,3.869
2022-06-07,3.838,5.86,1.289,1.051,115.503,93.48,3.854
2022-06-08,3.88,5.903,1.305,1.066,115.519,93.48,3.872
2022-06-09,3.846,5.829,1.294,1.06,115.697,93.48,3.881
2022-06-10,3.904,5.94,1.271,1.043,115.658,93.48,3.865
2022-06-13,3.852,5.921,1.218,0.992,115.734,93.48,3.926
2022-06-14,3.892,5.984,1.205,0.988,115.563,93.48,3.855
2022-06-15,3.941,5.958,1.192,0.994,115.569,93.48,3.834
2022-06-16,3.914,5.967,1.188,0.991,115.497,93.48,3.846
2022-06-17,3.977,6.027,1.169,0.982,115.537,93.48,3.874
2022-06-20,3.998,6.027,1.167,0.994,115.476,93.48,3.858
2022-06-21,3.996,5.981,1.181,1.001,115.495,93.48,3.852
2022-06-22,3.946,5.885,1.182,0.992,115.567,93.48,3.849
2022-06-23,4.021,6.02,1.19,1.001,115.545,93.48,3.854
2022-06-24,4.069,6.092,1.209,1.01,115.521,93.48,3.827
2022-06-27,4.117,6.119,1.235,1.03,115.231,93.48,3.853
2022-06-28,4.169,6.226,1.237,1.026,115.25,93.48,3.832
2022-06-29,4.114,6.124,1.208,0.996,115.224,93.48,3.821
2022-06-30,4.164,6.174,1.195,0.99,115.372,93.48,3.818
2022-07-01,4.149,6.162,1.191,0.984,115.407,93.48,3.784
2022-07-04,4.177,6.24,1.206,0.992,115.233,93.48,3.801
2022-07-05,4.167,6.231,1.216,1.002,115.233,93.48,3.797
2022-07-06,4.108,6.147,1.21,1.011,115.382,93.48,3.725
2022-07-07,4.124,6.174,1.221,1.024,115.506,93.48,3.676
2022-07-08,4.12,6.136,1.23,1.033,115.455,93.48,3.669
2022-07-11,4.044,6.051,1.223,1.023,115.579,93.48,3.669
2022-07-12,4.008,5.975,1.217,1.011,115.595,93.48,3.668
2022-07-13,4.015,5.998,1.217,1.014,115.714,93.48,3.646
2022-07-14,4.016,6.042,1.204,1.005,115.724,93.48,3.647
2022-07-15,3.951,5.936,1.209,1.018,115.876,93.48,3.622
2022-07-18,3.997,6.05,1.237,1.043,115.783,93.48,3.635
2022-07-19,3.975,6.073,1.222,1.027,115.719,93.48,3.627
2022-07-20,3.987,6.153,1.259,1.056,115.766,93.48,3.628
2022-07-21,3.942,6.091,1.262,1.065,115.901,93.48,3.599
2022-07-22,3.945,6.035,1.271,1.072,115.95,93.48,3.65
2022-07-25,3.927,5.973,1.26,1.059,115.993,93.48,3.663
2022-07-26,3.956,6.048,1.259,1.054,116.117,93.48,3.668
2022-07-27,3.932,6.075,1.263,1.053,116.184,93.48,3.659
2022-07-28,3.935,6.091,1.277,1.071,116.167,93.48,3.697
2022-07-29,3.876,6.041,1.304,1.098,116.581,93.48,3.749
2022-08-01,3.894,6.095,1.31,1.098,116.707,93.48,3.743
2022-08-02,3.823,5.937,1.306,1.095,116.842,93.48,3.773
2022-08-03,3.778,5.885,1.306,1.099,116.839,93.48,3.759
2022-08-04,3.809,5.906,1.319,1.125,116.999,93.48,3.76
2022-08-05,3.874,6.034,1.324,1.131,116.927,93.48,3.79
2022-08-08,3.86,6.069,1.328,1.13,116.799,93.48,3.769
2022-08-09,3.867,6.087,1.321,1.12,116.715,93.48,3.786
2022-08-10,3.822,6.075,1.313,1.103,116.911,93.48,3.794
2022-08-11,3.91,6.2,1.342,1.14,116.767,93.48,3.777
2022-08-12,3.911,6.188,1.342,1.131,116.68,93.48,3.795
2022-08-15,3.901,6.197,1.361,1.15,117.23,93.48,3.799
2022-08-16,3.891,6.214,1.373,1.167,117.419,93.48,3.796
2022-08-17,3.932,6.256,1.374,1.162,117.422,93.48,3.779
2022-08-18,3.895,6.232,1.365,1.146,117.6,93.48,3.761
2022-08-19,3.865,6.146,1.367,1.148,117.783,93.48,3.761
2022-08-22,3.892,6.227,1.353,1.131,117.679,93.48,3.753
2022-08-23,3.878,6.229,1.335,1.109,117.687,93.48,3.763
2022-08-24,3.801,6.043,1.335,1.113,117.691,93.48,3.787
2022-08-25,3.837,6.077,1.351,1.126,117.57,93.48,3.797
2022-08-26,3.831,6.064,1.358,1.133,117.438,93.48,3.798
2022-08-29,3.806,6.06,1.314,1.088,117.532,93.48,3.767
2022-08-30,3.797,6.051,1.318,1.093,117.687,93.48,3.783
2022-08-31,3.797,5.917,1.305,1.082,117.698,93.48,3.758
2022-09-01,3.763,5.895,1.282,1.057,117.791,93.48,3.73
2022-09-02,3.74,5.906,1.295,1.071,117.984,93.48,3.726
2022-09-05,3.738,5.937,1.291,1.059,117.907,93.48,3.765
2022-09-06,3.767,6.043,1.291,1.066,117.817,93.48,3.784
2022-09-07,3.775,6.059,1.281,1.055,117.808,93.48,3.759
2022-09-08,3.757,6.037,1.304,1.078,117.732,93.48,3.79
2022-09-09,3.815,6.075,1.312,1.081,117.761,93.48,3.785
2022-09-13,3.829,6.059,1.345,1.112,117.631,93.48,3.787
2022-09-14,3.783,6.011,1.29,1.058,117.497,93.48,3.76
2022-09-15,3.746,5.868,1.291,1.065,117.508,93.48,3.744
2022-09-16,3.656,5.716,1.27,1.041,117.282,93.48,3.728
2022-09-19,3.645,5.679,1.267,1.041,117.384,93.48,3.741
2022-09-20,3.647,5.709,1.284,1.059,117.655,93.48,3.754
2022-09-21,3.617,5.739,1.267,1.057,117.732,93.48,3.759
2022-09-22,3.588,5.73,1.245,1.036,117.717,93.48,3.753
2022-09-23,3.58,5.659,1.238,1.032,117.45,93.48,3.77
2022-09-26,3.555,5.566,1.216,1.019,116.876,93.48,3.736
2022-09-27,3.605,5.675,1.231,1.04,116.903,93.48,3.746
2022-09-28,3.549,5.536,1.216,1.027,116.934,93.48,3.751
2022-09-29,3.55,5.551,1.238,1.043,116.631,93.48,3.78
2022-09-30,3.524,5.473,1.215,1.028,116.708,93.48,3.783
2022-10-10,3.445,5.407,1.207,0.996,117.069,93.48,3.81
2022-10-11,3.442,5.442,1.205,0.995,117.153,93.48,3.802
2022-10-12,3.504,5.578,1.212,1.004,117.071,93.48,3.812
2022-10-13,3.471,5.593,1.202,0.996,117.13,93.48,3.817
2022-10-14,3.559,5.741,1.24,1.02,117.332,93.48,3.813
2022-10-17,3.558,5.768,1.216,1.0,117.348,93.48,3.792
2022-10-18,3.551,5.795,1.256,1.03,117.355,93.48,3.802
2022-10-19,3.492,5.744,1.253,1.025,117.45,93.48,3.793
2022-10-20,3.48,5.724,1.242,1.012,117.262,93.48,3.775
2022-10-21,3.458,5.724,1.232,1.013,117.383,93.48,3.771
2022-10-24,3.36,5.673,1.264,1.041,117.455,93.48,3.82
2022-10-25,3.344,5.626,1.288,1.059,117.426,93.48,3.827
2022-10-26,3.372,5.747,1.286,1.053,117.429,93.48,3.824
2022-10-27,3.346,5.729,1.298,1.044,117.677,93.48,3.817
2022-10-28,3.26,5.539,1.275,1.013,117.787,93.48,3.82
2022-10-31,3.221,5.574,1.32,1.058,118.065,93.48,3.807
2022-11-01,3.359,5.719,1.325,1.059,117.888,93.48,3.81
2022-11-02,3.393,5.762,1.313,1.048,117.598,93.48,3.817
2022-11-03,3.363,5.765,1.288,1.023,117.805,93.48,3.805
2022-11-04,3.49,5.917,1.275,1.032,117.628,93.48,3.804
2022-11-07,3.49,5.901,1.284,1.022,117.709,93.48,3.832
2022-11-08,3.467,5.907,1.297,1.021,117.775,93.48,3.839
2022-11-09,3.427,5.89,1.302,1.023,117.887,93.48,3.945
2022-11-10,3.406,5.869,1.283,1.011,117.856,93.48,3.925
2022-11-11,3.504,5.905,1.339,1.064,117.573,93.48,3.952
2022-11-14,3.506,5.895,1.324,1.053,116.936,93.48,3.913
2022-11-15,3.581,6.001,1.326,1.063,116.806,93.48,3.933
2022-11-16,3.552,5.972,1.336,1.067,116.455,93.48,3.954
2022-11-17,3.535,5.985,1.335,1.065,116.807,93.48,3.958
2022-11-18,3.522,5.973,1.326,1.059,116.773,93.48,3.952
2022-11-21,3.489,5.966,1.336,1.055,116.983,93.48,3.936
2022-11-22,3.487,5.9,1.333,1.048,116.813,93.48,3.932
2022-11-23,3.49,5.889,1.351,1.06,117.039,93.48,3.932
2022-11-24,3.472,5.89,1.361,1.07,117.337,93.48,3.947
2022-11-25,3.493,5.858,1.367,1.074,117.133,93.48,3.959
2022-11-28,3.448,5.831,1.361,1.061,116.827,93.48,3.962
2022-11-29,3.564,5.931,1.346,1.06,116.394,93.48,3.951
2022-11-30,3.567,5.917,1.337,1.05,116.544,93.48,3.944
2022-12-01,3.612,5.95,1.363,1.081,116.667,93.48,3.956
2022-12-02,3.589,5.935,1.358,1.074,116.764,93.48,3.979
2022-12-05,3.66,5.978,1.337,1.065,116.656,93.48,3.94
2022-12-06,3.683,5.975,1.316,1.054,116.396,93.48,3.898
2022-12-07,3.671,5.967,1.298,1.041,116.42,93.48,3.898
2022-12-08,3.68,5.957,1.295,1.042,116.708,93.48,3.91
2022-12-09,3.714,5.966,1.305,1.044,116.568,93.48,3.924
2022-12-12,3.672,5.943,1.294,1.033,116.588,93.48,3.921
2022-12-13,3.661,5.909,1.314,1.045,116.4,93.48,3.924
2022-12-14,3.671,5.883,1.325,1.056,116.695,93.48,3.963
2022-12-15,3.669,5.882,1.313,1.043,116.728,93.48,3.933
2022-12-16,3.673,5.859,1.284,1.02,116.744,93.48,3.915
2022-12-19,3.615,5.73,1.27,1.021,116.956,93.48,3.942
2022-12-20,3.552,5.666,1.251,1.007,116.887,93.48,3.943
2022-12-21,3.549,5.636,1.266,1.021,116.94,93.48,3.981
2022-12-22,3.557,5.573,1.281,1.023,116.944,93.48,3.981
2022-12-23,3.547,5.551,1.266,1.011,116.929,93.48,3.948
2022-12-26,3.556,5.62,1.27,1.009,116.844,93.48,3.953
2022-12-27,3.603,5.66,1.274,1.018,116.815,93.48,3.963
2022-12-28,3.59,5.644,1.26,1.002,116.839,93.48,3.966
2022-12-29,3.578,5.641,1.244,0.997,116.978,93.48,3.96
2022-12-30,3.594,5.647,1.255,1.005,117.14,93.48,3.986
2023-01-03,3.605,5.73,1.25,1.007,117.147,93.48,3.987
2023-01-04,3.61,5.728,1.245,1.005,117.246,93.48,4.002
2023-01-05,3.685,5.787,1.246,1.008,117.248,93.48,4.001
2023-01-06,3.701,5.8,1.238,1.001,117.098,93.48,3.972
2023-01-09,3.726,5.812,1.254,1.012,117.156,93.48,4.015
2023-01-10,3.732,5.827,1.248,1.008,117.063,93.48,4.013
2023-01-11,3.732,5.799,1.256,1.01,116.927,93.48,4.025
2023-01-12,3.738,5.793,1.264,1.017,116.959,93.48,4.019
2023-01-13,3.8,5.844,1.261,1.014,116.94,93.48,4.027
2023-01-16,3.863,5.903,1.262,1.013,116.72,93.48,4.05
2023-01-17,3.859,5.911,1.267,1.011,116.749,93.48,4.066
2023-01-18,3.85,5.935,1.273,1.014,116.673,93.48,4.056
2023-01-19,3.878,5.992,1.248,1.003,116.636,93.48,4.068
2023-01-20,3.901,6.037,1.25,1.012,116.776,93.48,4.101
2023-01-30,3.925,6.058,1.284,1.042,116.856,93.48,4.096
2023-01-31,3.879,6.063,1.273,1.026,116.934,93.48,4.069
2023-02-01,3.91,6.135,1.29,1.037,116.944,93.48,4.091
2023-02-02,3.9,6.145,1.303,1.062,117.008,93.48,4.125
2023-02-03,3.857,6.117,1.314,1.075,117.112,93.48,4.071
2023-02-06,3.8,6.088,1.309,1.072,117.117,93.48,4.018
2023-02-07,3.81,6.091,1.311,1.072,117.092,93.48,4.01
2023-02-08,3.793,6.045,1.325,1.09,117.035,93.48,4.01
2023-02-09,3.847,6.136,1.32,1.079,117.048,93.48,4.019
2023-02-10,3.823,6.116,1.302,1.063,117.135,93.48,3.993
2023-02-13,3.855,6.154,1.309,1.058,117.162,93.48,4.018
2023-02-14,3.864,6.171,1.326,1.076,117.182,93.48,4.015
2023-02-15,3.836,6.159,1.323,1.078,117.137,93.48,4.002
2023-02-16,3.807,6.074,1.338,1.099,117.148,93.48,4.001
2023-02-17,3.749,6.02,1.316,1.07,117.184,93.48,3.992
2023-02-20,3.854,6.118,1.317,1.071,117.156,93.48,4.01
2023-02-21,3.859,6.155,1.313,1.068,117.136,93.48,4.005
2023-02-22,3.819,6.149,1.298,1.051,117.16,93.48,4.017
2023-02-23,3.819,6.138,1.3,1.058,117.167,93.48,4.008
2023-02-24,3.78,6.124,1.307,1.061,117.151,93.48,4.021
2023-02-27,3.765,6.091,1.301,1.055,117.127,93.48,4.01
2023-02-28,3.791,6.132,1.301,1.057,117.11,93.48,4.015
2023-03-01,3.84,6.171,1.291,1.053,117.131,93.48,4.029
2023-03-02,3.835,6.164,1.278,1.037,117.102,93.48,4.026
2023-03-03,3.844,6.161,1.292,1.049,117.084,93.48,4.044
2023-03-06,3.819,6.163,1.316,1.075,117.243,93.48,4.071
2023-03-07,3.762,6.063,1.32,1.078,117.38,93.48,4.076
2023-03-08,3.746,6.073,1.304,1.067,117.505,93.48,4.033
2023-03-09,3.736,6.066,1.307,1.074,117.503,93.48,4.033
2023-03-10,3.681,5.986,1.275,1.048,117.547,93.48,4.061
2023-03-13,3.725,6.021,1.277,1.052,117.587,93.48,4.089
2023-03-14,3.7,5.97,1.251,1.036,117.626,93.48,4.142
2023-03-15,3.699,6.002,1.272,1.062,117.576,93.48,4.139
2023-03-16,3.653,5.925,1.264,1.067,117.693,93.48,4.174
2023-03-17,3.674,5.961,1.281,1.097,117.769,93.48,4.198
2023-03-20,3.652,5.942,1.259,1.086,117.806,93.48,4.327
2023-03-21,3.695,6.007,1.281,1.096,117.634,93.48,4.286
2023-03-22,3.713,6.041,1.295,1.114,117.684,93.48,4.223
2023-03-23,3.751,6.076,1.274,1.101,117.66,93.48,4.253
2023-03-24,3.746,6.084,1.276,1.109,117.622,93.48,4.275
2023-03-27,3.725,6.081,1.292,1.12,117.66,93.48,4.246
2023-03-28,3.717,6.065,1.291,1.11,117.652,93.48,4.225
2023-03-29,3.717,6.039,1.296,1.112,117.727,93.48,4.24
2023-03-30,3.76,6.072,1.305,1.124,117.605,93.48,4.248
2023-03-31,3.77,6.119,1.308,1.133,117.659,93.48,4.281
2023-04-03,3.8,6.183,1.326,1.145,117.681,93.48,4.221
2023-04-04,3.82,6.187,1.334,1.147,117.724,93.48,4.269
2023-04-06,3.808,6.186,1.321,1.132,117.745,93.48,4.33
2023-04-07,3.837,6.235,1.326,1.141,117.827,93.48,4.328
2023-04-10,3.822,6.192,1.325,1.135,117.897,93.48,4.287
2023-04-11,3.812,6.191,1.332,1.137,117.906,93.48,4.311
2023-04-12,3.808,6.213,1.33,1.126,118.031,93.48,4.341
